적용장비,적용장비,승인일자,예산구분코드,규격종류명,예산구분명,품보형태,군부분명,납기,납지순위,수량,납지,항목번호,군급,품명,군구분,국가품목식별번호,단가,부품번호,조달요구번호,참조번호,규격종류,규격번호,재고번호형태부호,금액,단위
 , , ,A1, , ,자율품질보증형(Ⅱ형),국직,20160831,001,1,7000000252,***,6640,재료내구성 측정시스템,TM,37ZG04645,193800000, ,TM201613058A001, , , , ,193800000,SE
 , , ,A1, , ,소요군검수,국직,20160808,001,2,2000003853,***,2331,소형굴삭기(타이어형),TM,37A127388,70840000, ,TM201612537A001, , , , ,141680000,UT
 , , ,A1, , ,소요군검사,육군,20160930,001,1,5000081530,***,1111,'16년 OO부대 도서관자동화시스템 구매설치,MB,1Q2W3E4R5,67520000, ,MB201612319A001, , , , ,67520000,YE
 , , ,A1, , ,소요군검사,육군,20160729,001,1,5000052568,***,1234,장비,MB,201605030,170000000, ,MB201612389A001, , , , ,170000000,YE
 , , ,A1, , ,소요군검사,국방대학교,20161130,001,1,2000000283,***,0000,전자제품 등,M4,K20160024,375552500, ,M4201612136A001, , , , ,375552500,YE
 , , ,A1, , ,소요군검사,육군,20160729,001,1,5000052568,***,1234,군악기,MB,201604290,547090000, ,MB201611961A001, , , , ,547090000,YE
 , , ,A1, , ,공급자 1년 보증형태,해군,20160518,001,1,6000002207,***,0000,OPP접착 테이프 등 410종,MP,000000000,19991530, ,MP201614335A001, , , , ,19991530,YE
 , , ,A1, , ,공급자 1년 보증형태,해군,20160518,001,1,6000002115,***,0000,더블에이 복사용지 A4 등 529종,MP,000000000,3000000, ,MP201614333A001, , , , ,3000000,YE
 , , ,A1, , ,소요군검사,국직,20160516,001,1,2000001637,***,0000,세탁기,TM,123456789,35000000, ,TM201613952A001, , , , ,35000000,UT
 , , ,A1, , ,소요군검사,육군,20160701,001,1,5000130521,***,2016,사막색 전투복 제조납품,MB,111111111,30000000, ,MB201614049A001, , , , ,30000000,AC
 , , ,A1, , ,표준 품질 보증형태,육군,20160815,001,1,5000054226,***,0000,이동형LED투광등,MB,A00000000,33440000, ,MB201613774A001, , , , ,33440000,YE
00313101,"곡사포,중간형,자주식", ,A1, , ,표준품질보증형(Ⅲ형),육군,20161215,001,10,5000064781,***,5340,"클램프,루프형",MB,007613033,1688, ,MBDLMC162428731, , ,MS9025, ,16880,EA
00310101,"곡사포,중간형,자주식", ,U1, , ,표준품질보증형(Ⅲ형),육군,20170215,001,93,5000064641,***,5330,가스켓트,MB,011678094,4977, ,MBDLMC162330972, , ,0, ,462861,EA
20116101,"장갑차,사격지휘용", ,A1, , ,표준품질보증형(Ⅲ형),육군,20161215,001,75,5000064641,***,8105,"백,공구 및 예비 부품용",MB,375051254,11197, ,MBULMG162300490, , ,2350-1020, ,839775,EA
21135102,"트럭,덤프형(5톤 K713)", ,A1, , ,표준품질보증형(Ⅲ형),육군,20160919,001,735,5000064641,***,5977,전기 접촉자,MB,005786495,3924, ,MBULMK16230089, , ,2320-1007, ,2884140,EA
62440301,"보트,교량가설용,선내엔진형", ,A1, , ,표준품질보증형(Ⅲ형),육군,20161109,001,46,5000064781,***,6620,"송신기,엔진오일",MB,011210736,51201, ,MBDLMI16240260, , ,1940-1005, ,2355246,EA
 , , ,12,국방/정식,본조,표준품질보증형(Ⅲ형),육군,20160930,001,9824,5000064641,***,8430,방한화(육군),MB,375269438,104827, ,MBDLSP16200390, ,B,8430-4008, ,1029820448,PR
 ,-, ,1A,물품구매요구서,장기국채,단순품질보증형(I형),육군,20170210,001,4065,5000064565,***,8405,다목적 외투(육군 학군단),MB,37X038824,207239, ,MBDLSP16A00155, ,U,없음, ,842426535,SH
00422701,야간투시경, ,12, ,본조,표준품질보증형(Ⅲ형),육군,20161215,001,1312,5000064641,***,5305,고정나사,MB,375118545,2686,.,MBDLMC16230062, , ,5855-4003, ,3524032,EA
 , , ,A1, , ,단순품질보증형(I형),공군,20160620,001,24,7000012055,***,5340,프로파일,MD,37ZG16494,44000, ,MD201614249A001, , ,40*80*1875L, ,1056000,EA
 , , ,A1, , ,소요군검수,공군,20160613,001,13,7000002564,***,7110,일자책상,MD,37ZB54387,88000, ,MD201614702A001, , ,1600*800*720, ,1144000,EA
 , , ,A1, , ,소요군검사,육군,20160520,001,1242,5000014567,***,0001,손목시계,MB,A00000001,21000, ,MB201614675A001, , , , ,26082000,UN
 , , ,A1, , ,자율품질보증형(Ⅱ형),공군,20160613,001,6,7000015700,***,4110,냉장고,MD,37A193655,470000, ,MD201614442A001, , ,215L, ,2820000,EA
 , , ,A1, , ,소요군검사,육군,20160519,001,1,5000003842,***,0000,축전기,MB,000000000,20503560, ,MB201614447A001, , , , ,20503560,UT
 , , ,A1, , ,소요군검사,육군,20160531,001,1,5000017466,***,2654,자재납품,MB,BGMQ99812,1404150, ,MB201614773A001, , , , ,1404150,YE
 , , ,A1, , ,소요군검수,공군,20150613,001,20,7000002564,***,4510,샤워기혼합가랑,MD,37ZA36814,38500, ,MD201614712A001, , ,원터치, ,770000,EA
 , , ,A1, , ,소요군검수,공군,20160613,001,3,7000001939,***,7320,가스자동취반기,MD,37ZB23026,2400000, ,MD201614707A001, , ,사양서참조, ,7200000,EA
 , , ,A1, , ,표준 품질 보증형태,해병,20160617,001,1,6000008618,***,0000,전선 등 75종,MW,000000001,80000000, ,MW201613947A001, , , , ,80000000,YE
 , , ,A1, , ,소요군검수,해군,20160624,001,163,6000006905,***,0000,아쿠아슈즈 163켤레 구매,MP,111111111,57000, ,MP201613784A001, , , , ,9291000,PR
 , , ,A1, , ,소요군검사,해군,20160920,001,72,6000006579,***,6605,추 수심측량용,MP,002666773,95000, ,MPUPLA1620E069, , ,사양서, ,6840000,EA
 , , ,A1, , ,소요군검사,해군,20160920,001,301,6000006579,***,2040,쥐막이 (소),MP,373002514,75000, ,MPDPLA16200791, , ,규격, ,22575000,EA
 , , ,A1, , ,소요군검사,해군,20160930,001,1012,6000006579,***,2040,배수턱,MP,009636900,19000, ,MPDPLA16200724, , ,규격, ,19228000,EA
 , , ,A1, , ,소요군검사,해군,20160920,001,83,6000006579,***,2050,부표 표지 왼쪽용,MP,375000214,22000, ,MPUPLA16200731, , ,사양, ,1826000,EA
 , , ,A1, , ,소요군검사,해군,20160930,001,22,6000006579,***,5130,해머 스케일 기계용,MP,373001654,28000, ,MPUPLA16200730, , ,규격, ,616000,EA
 , , ,A1, , ,소요군검수,국직,20160617,001,1,2000000317,***,1111,페브리즈외 130종,TM,12345W678,7542120, ,TM201614041A001, , , , ,7542120,YE
 , , ,U0, , ,소요군검수,국직,20160616,001,1,2000000317,***,1111,등기구 세트 외 14종,TM,12345W678,3578000, ,TM201613786A001, , , , ,3578000,EA
 , , ,A1, , ,단순품질보증형(I형),해군,20160624,000,1,2000000330,***,9930,흉상,MP,37Y992784,30000000, ,MPN16019700001, , , , ,30000000,EA
 , , ,A1, , ,단순품질보증형(I형),공군,20160620,001,1,7000000244,***,6720,디지털카메라,MD,37ZH74456,7800000, ,MD201614117A001, , ,사양서 참조, ,7800000,EA
20204101,"전차,전투용,무한궤도식", ,12, ,본조,표준품질보증형(Ⅲ형),육군,20161017,001,835,5000064781,***,5306,"볼트,외부 절감된 몸체형",MB,37A132611,26704,0736029075,MBDLMG16242560, , ,2350-1010, ,22297840,EA
20120103,"공격차량,무한궤도형,수륙양용식(상륙돌격장갑차,병력", ,1A, ,장기국채,표준품질보증형(Ⅲ형),해병,20170331,001,40,6000006579,***,2590,"감지모듀울,회전 포지션",MW,004319120,572505,2585689,MWDPLA16A00258, , ,2350-1019, ,22900200,EA
31260127,보오스코우프 키트, ,A1, , ,자율품질보증형(Ⅱ형),공군,20160831,1,1,7000011543,***,6650,보오스코우프 키트,MD,014554327,84040000,업체,MDE162682400129, , , , ,84040000,EA
 , , ,A1, , ,소요군검사,해군,20160613,001,1,6000006580,***,0000,회전톱 고정용 받침대 등 90종,MP,000000000,37169730, ,MP201614058A001, , , , ,37169730,YE
 , , ,U0, , ,단순품질보증형(I형),육군,20160608,001,1,5000009879,***,0000,도서,MB,000000000,22000000, ,MB201614538A001, , , , ,22000000,AC
 , , ,A1, , ,소요군검수,공군,20160610,001,200,7000001791,***,8010,도로용페인트,MD,37ZF57105,63000, ,MD201614262A001, , , , ,12600000,PL
 , , ,A1, , ,소요군검사,육군,20160531,001,1,5000053386,***,0519,토너 등,MB,16LGD0519,152000, ,MB201614468A001, , , , ,152000,YE
 , , ,A1, , ,단순품질보증형(I형),공군,20160610,001,6,7000011173,***,4120,이동형 에어컨,MD,37Z069197,1730000, ,MD201614456A001, , , , ,10380000,EA
 , , ,A1, , ,단순품질보증형(I형),공군,20160610,001,385,7000001602,***,5610,쇄석 40mm,MD,37ZC10880,18700, ,MD201614465A001, , , , ,7199500,CZ
 , , ,A1, , ,단순품질보증형(I형),공군,20160630,001,1,7000000007,***,6140,배터리 전동 지게차용,MD,37Z126973,6028000, ,MD201614467A001, , , , ,6028000,SE
50110201,함내 지휘통신체계 장비, ,12, ,본조,표준품질보증형(Ⅲ형),해군,20161130,001,7,6000006579,***,5996,"증폭기,가청주파수용",MP,123399680,1395483,800-299-02,MPDPLA16201732, , ,5996-4011, ,9768381,EA
 , , ,A1, , ,소요군검사,육군,20160531,001,1,5000053386,***,0519,LED 전등,MB,16LGD0519,5306000, ,MB201614437A001, , , , ,5306000,YE
 , , ,A1, , ,소요군검수,육군,20160519,001,1,5000029764,***,0000,aaaaaaaaaaaaa,MB,AAAAAAAAA,13013000, ,MB201614423A001, , , , ,13013000,AB
60100201,"트랙터,무한궤도식,장갑도자-스크레이퍼 결합체용", ,12,국방/약식,본조,표준품질보증형(Ⅲ형),육군,20161104,001,351,5000064641,***,4330,"부품키트,유체압력 여과기용",MB,011829042,9381,5705413,MBDLMI16230141, ,C,4330-D4004, ,3292731,EA
 , , ,A1, , ,소요군검수,해병,20160518,001,1,6000002872,***,0000,도서 53종 구매,MW,000000000,23759700, ,MW201614318A001, , , , ,23759700,YE
 , , ,A1, , ,단순품질보증형(I형),육군,20160606,001,1,5000082614,***,0000,전산운영용품,MB,000000000,6400000, ,MB201614266A001, , , , ,6400000,EA
 , , ,U0, , ,소요군검사,육군,20160518,001,1,5000001207,***,0000,전산운영용품(2차),MB,N00000000,5627900, ,MB201614291A001, , , , ,5627900,YE
11120101,"포,방공포용,자주식", ,12, ,본조,표준품질보증형(Ⅲ형),육군,20161215,001,51,5000064679,***,5315,"핀,스프링식(스프링 핀)",MB,375046835,433,"KS B 1339,M5X45L",MBDLMS16230668, , , , ,22083,EA
 , , ,A1, , ,소요군검수,육군,20160615,001,1,5000071681,***,1234,필름 등33종,MB,123456789,22847550, ,MB201614226A001, , , , ,22847550,UN
 , , ,U0, , ,소요군검사,국직,20160930,001,1,2000009770,***,0000,교육훈련컨텐츠 PC 구매,TM,A00000000,67270000, ,TM201613688A001, , , , ,67270000,YE
 , , ,A1, , ,소요군검사,육군,20161031,001,1,5000064723,***,7201,유류시험장비,MB,A00000001,72838000, ,MB201612990A001, , , , ,72838000,YE
 , , ,A1, , ,5형(특수검사),해군,20160428,001,1,6000008184,***,0000,대공감시용 근거리 감시레이더 구축사업,MP,111111111,1992000000, ,MP201611844A001, , , , ,1992000000,YE
 , , ,U0, , ,표준품질보증형(Ⅲ형),해군,20160604,000,45,6000002902,***,5836,적외선카메라,MP,37Y983536,197000, ,MPN16017860001, , , , ,8865000,EA
 , , ,A1, , ,소요군검사,국직,20160624,001,1,2000011420,***,0000,침대생산자재(목재류),TM,2016NIT01,43641200, ,TM201613942A001, , , , ,43641200,YE
 , , ,A1, , ,소요군검사,90통신단,20160624,001,1,2000006539,***,0000,마이크 등,M0,201600011,72000000, ,M0201613507A001, , , , ,72000000,YE
 , , ,A1, , ,소요군검수,국직,20160519,001,1,2000001505,***,0000,야전간호 교육비품(근육내주사 실습모형등),TM,000000000,15756400, ,TM201614551A001, , , , ,15756400,YE
 , , ,A1, , ,단순품질보증형(I형),공군,20160618,001,1,7000004677,***,4520,진공온수보일러(BOV-300),MD,37ZH74913,15756000, ,MD201614540A001, , ,BOV-300, ,15756000,EA
 , , ,A1, , ,소요군검사,육군,20160519,001,1,5000081530,***,1111,정보화물품,MB,1Q2W3E4R5,23365000, ,MB201614473A001, , , , ,23365000,YE
 , , ,U0, , ,소요군검사,해군,20160518,001,1,6000005966,***,1234,토너 등 38종,MP,000000000,3318340, ,MP201614429A001, , , , ,3318340,YE
 , , ,U0, , ,단순품질보증형(I형),육군,20160601,001,40,5000056185,***,1111,사격장 탄두회수함 구매,MB,52DIV1234,1298000, ,MB201614589A001, , , , ,51920000,EA
 , , ,A1, , ,소요군검사,육군,20160616,001,1,5000200956,***,1111,시설 / 조경용역 기계경비 자재구매(3차),MB,A00000000,14096420, ,MB201614547A001, , , , ,14096420,YE
 , , ,A1, , ,단순품질보증형(I형),공군,20160618,001,30,7000004677,***,6210,투광기 다이아,MD,37ZH74820,17000, ,MD201614548A001, , ,"다이아,SET", ,510000,EA
 , , ,U0, , ,표준 품질 보증형태,해병,20161231,001,56857,6000008618,***,0000,생수,MW,000000001,200, ,MW201614530A001, , , , ,11371400,EA
 , , ,A1, , ,소요군검사,육군,20160519,001,1,5000036301,***,6500,MEDICINE00000,MB,MEDICINE0,700000, ,MB201614511A001, , , , ,700000,YE
 , , ,U0, , ,소요군검사,해군,20160518,001,1,6000005959,***,1234,더블에이 복사지 등 3종,MP,000000000,2700300, ,MP201614472A001, , , , ,2700300,YE
 , , ,A1, , ,소요군검사,육군,20160531,001,1,5000017466,***,1265,보수공사 자재납품,MB,BVRQ23315,3927050, ,MB201614237A001, , , , ,3927050,YE
 , , ,U0, , ,소요군검수,해군,20160517,001,1,6000007645,***,0000,이동식대차 등 75종,MP,000000000,2748460, ,MP201614158A001, , , , ,2748460,YE
 , , ,U0, , ,소요군검수,해군,20160517,001,1,6000019521,***,0000,프린터케이블 등 71종,MP,000000000,22335880, ,MP201614155A001, , , , ,22335880,YE
 , , ,A1, , ,소요군검사,국직,20160610,001,1,2000006629,***,4131,방역약품,TM,BVASD6F48,6385800, ,TM201614372A001, , , , ,6385800,AB
 , , ,U0, , ,소요군검수,해군,20160518,001,1,6000000193,***,0000,스피커 등 4종,MP,000000000,8986800, ,MP201614324A001, , , , ,8986800,YE
 , , ,U0, , ,소요군검수,해군,20160518,001,1,6000000193,***,0000,용접공용 헬멧 등 2종,MP,000000000,1996300, ,MP201614326A001, , , , ,1996300,YE
 , , ,U0, , ,소요군검수,해군,20160518,001,1,6000000193,***,0000,피스톤2 등11종,MP,000000000,13233500, ,MP201614323A001, , , , ,13233500,YE
 , , ,A1, , ,소요군검수,해군,20160513,001,1,6000019889,***,0000,의료기재 36종(심폐소생술 마네킹 등 32종) 구매,MP,000000000,1750000, ,MP201613736A001, , , , ,1750000,YE
 , , ,U0, , ,소요군검수,해군,20160518,001,1,6000002612,***,0000,건전지 등 249종,MP,000000000,2249100, ,MP201614314A001, , , , ,2249100,YE
 , , ,A1, , ,소요군검수,해군,20160630,000,2,6000000211,***,7310,전자렌지,MP,37A165384,150000, ,MPN16019800001, , , , ,300000,EA
 , , ,A1, , ,소요군검사,국직,20160630,001,1,2000000565,***,8956,차체인양기,TM,76R348934,18660000, ,TM201613695A001, , , , ,18660000,YE
 , , ,A1, , ,소요군검사,해군,20160820,001,28,6000006579,***,4210,CO2소화기 5파운드,MP,002704512,64890, ,MPUPLA1620K032, , ,구매요구(사양)서, ,1816920,EA
 , , ,A1, , ,소요군검수,해군,20160517,001,1,6000001320,***,0000,복사용지 등 138종,MP,111111111,6142200, ,MP201614171A001, , , , ,6142200,YE
 , , ,A1, , ,소요군검수,육군,20160616,001,1,5000002784,***,1111,가림막 자재구매,MB,A11111111,14541670, ,MB201600234E001, , , , ,14541670,EA
 , , ,A1, , ,소요군검수,해군,20160617,001,1,6000002361,***,1111,비닐 D링 바인더 등 822종,MP,111111111,1056000, ,MP201614121A001, , , , ,1056000,YE
43300105,공기압축기 고압 HP3976PSI, ,A1, , ,소요군검수,해군,20160614,000,4,6000006312,***,4820,"콘센트릭 밸브 조립체,2,3단용",MP,375552264,1245000, ,MPN16019940001, , , , ,4980000,SE
 , , ,A1, , ,소요군검수,해군,20160516,001,1,6000007418,***,1111,플러스펜 등 128종,MP,111111111,2000000, ,MP201613876A001, , , , ,2000000,YE
 , , ,A1, , ,소요군검수,해군,20160517,001,1,6000001326,***,0000,커브톱 등 19종,MP,111111111,2433100, ,MP201614098A001, , , , ,2433100,YE
 , , ,A1, , ,소요군검수,해병,20160517,001,1,6000005109,***,0000,광컨버터 등 5품목,MW,000000001,4000000, ,MW201614072A001, , , , ,4000000,YE
 , , ,A1, , ,소요군검수,해군,20160517,001,1,6000007821,***,1111,엡손컬러잉크 등 14종,MP,111111111,2553750, ,MP201614066A001, , , , ,2553750,YE
 , , ,A1, , ,소요군검수,해군,20160609,000,1,6000006885,***,7195,싸이클,MP,37Y976621,4980000, ,MPN16018250001, , , , ,4980000,EA
 , , ,A1, , ,소요군검수,해군,20160512,001,1,6000007781,***,1111,3단 자동우산 등 3종,MP,111111111,33460000, ,MP201613465A001, , , , ,33460000,YE
 , , ,A1, , ,소요군검사,해군,20161210,001,2,6000006579,***,7025,디스플레이 유닛,MP,375285766,30591000, ,MPDPLA16201711, , ,사양서, ,61182000,EA
 , , ,A1, , ,소요군검사,해군,20160720,001,14,6000006579,***,3120,편심률,MP,37A112395,79591, ,MPUPLA16201974, , ,사양서, ,1114274,EA
 , , ,A1, , ,소요군검사,해군,20160630,001,1,6000005033,***,5840,보조선용 표면레이더,MP,37Y229796,7780000, ,MWUWJG16200010, , ,사양서, ,7780000,SE
 , , ,A1, , ,소요군검사,해군,20160720,001,20,6000006579,***,7320,양념분쇄기,MP,37A003434,620000, ,MPKPLA1620K053, , ,사양서, ,12400000,EA
 , , ,A1, , ,소요군검사,해군,20161220,001,2,6000006579,***,5920,퓨즈.통형,MP,142944231,476300, ,MPDPLA16201892, , ,SAMPLE, ,952600,EA
 , , ,A1, , ,소요군검사,해군,20160720,001,97,6000007469,***,8460,항공용 챠드 백,MP,37A248881,48000, ,MPUPLA1620J002, , ,사양서, ,4656000,EA
 , , ,A1, , ,소요군검수,국직,20160513,001,1,2000003853,***,1111,차량오일수거기 등 2종,TM,NSN123456,10500000, ,TM201613680A001, , , , ,10500000,YE
 , , ,U0, , ,소요군검사,육군,20161115,001,1,5000065372,***,0000,11탄약창 제초 민간용역,MB,NSN000001,249112560, ,MB201611691A001, , , , ,249112560,YE
 , , ,A1, , ,소요군검사,육군,20160516,001,1,5000030676,***,0000,물탱크 청소,MB,000000001,7256730, ,MB201613866A001, , , , ,7256730,UN
 , , ,A1, , ,표준품질보증형(Ⅲ형),육군,20160722,001,128,5000064641,***,6640,팁 피페트용,MB,015229669,15844, ,MBULSO16200074, , ,1PG(500EA), ,2028032,PG
 , , ,A1, , ,소요군검사,해군,20160620,001,1,6000006580,***,0000,DRUM ASSY 등 11종,MP,000000000,36688050, ,MP201613982A001, , , , ,36688050,YE
 , , ,A1, , ,소요군검사,해군,20160620,001,1,6000006580,***,0000,문서세단기 모터 수리부속/RS-9200M,MP,000000000,3850000, ,MP201613974A001, , , , ,3850000,YE
 , , ,A1, , ,소요군검사,해군,20160620,001,1,6000006580,***,0000,수불용 비닐봉투(소) 등 25종,MP,000000000,23526600, ,MP201613961A001, , , , ,23526600,YE
 ,미지정, ,1A,국방/정식,장기국채,표준품질보증형(Ⅲ형),육군,20160930,001,2962,MPS,***,1315,105밀리 연습예광탄(KC511) 목상자,MB,KC511-10,26679, ,MBDLAS16200022, ,B,KDS 8140-0006, ,79023198,EA
 , , ,12,물품구매요구서,본조,표준품질보증형(Ⅲ형),육군,20161031,001,2378,Y1,001,8415,디지털P/R방투습 원단(IR),MB,3750 NSN,8083, ,MBDLSP16200009, ,U, , ,19221374,MR
 , , ,A1, , ,소요군검사,육군,20160425,001,1,5000055160,***,1111,신사복류,MB,999999999,169579860, ,MB201611222A001, , , , ,169579860,YE
 , , ,12,국방/정식,본조,표준품질보증형(Ⅲ형),육군,20161220,001,6899,5000064641,***,8465,"프레임,전투배낭용(A형)",MB,371806379,12986, ,MBDLSP16200423, ,B,8465-1018-7, ,89590414,EA
-,-, ,12,물품구매요구서,본조,표준품질보증형(Ⅲ형),해군,20161209,001,22000,6000006502,***,1365,"최루성 캡슐, CS",MP,006908656,2285, ,MPDPLA1620V002, ,U, , ,50270000,SO
51200202,음향탐지 체계, ,1A, ,장기국채,표준품질보증형(Ⅲ형),해군,20171030,001,144,6000006579,***,5845,스테이브 조립체,MP,37A028782,9458447,G163155-1,MPDPLA16A00195, , ,KDS5845-3006, ,1362016368,EA
