입찰명,발주기관코드,발주기관,카테고리
학군단 학과출장용 가방 134개 구매,SCK,해군교육사령부,미분류
만능 클리너 등 236종 구매,SCK,해군교육사령부,미분류
다목적 수세미 등 523종 구매,SCK,해군교육사령부,미분류
휠도리 등 16품목 구매,SFN,연평부대,미분류
승용식 그린배토기 등 2품목 구매 납품,SFD,제9227부대,미분류
22년 지뢰제거작전 콤프레샤 임대 용역,SFD,제9227부대,미분류
20비 제초기 구매,HDQ,제20전투비행단,미분류
22-공-자동차용 리프트(4주식) 구매설치,UMM,국군재정관리단,미분류
보냉고 등 13종 구매,HCF,공군군수사령부,미분류
22-14차 GOP통합급수 2차 자동 현장제어 장치,LHG,제1862부대,미분류
스위트콘 구매,SCF,해군군수사령부,미분류
"(긴급) 시일 링, 금속제 등 32종 구매",SCF,해군군수사령부,미분류
22년 워게임망 SW 장비 구매,MFL,합동참모본부,미분류
22년 워게임망 장비 구매,MFL,합동참모본부,미분류
발칸 계전기 3종 구매,LDH,육군종합정비창,미분류
동성크리너 등 532품목 구매,SEE,제9해병여단,미분류
넥밴드선풍기 등 49품목 구매 납품,SFD,제9227부대,미분류
22-해-소형 사단용 생화학자동분석기 구매,UMM,국군재정관리단,미분류
마취기 야전용 1종 3EA 구매,UMM,국군재정관리단,미분류
22-덕-팬꽂이 등 998품목 구매,SFC,제9691부대,미분류
"페룰, 압축용, 튜브이음용 등 10품목 구매(22012)",HCC,해군제1수리창,미분류
쇼파 등판/좌판 커버 수선 등 8종,SCF,해군군수사령부,미분류
메프로닐 등 11종(농약),SCN,제7001부대,미분류
미생물검사셋 구매,MDN,국군화생방방호사령부,미분류
냉동건조기 구매,MDN,국군화생방방호사령부,미분류
꿔바로우 구매,SCF,해군군수사령부,미분류
스크램블에그 구매,SCF,해군군수사령부,미분류
전기소작기 사단동 등 4종 구매,SCF,해군군수사령부,미분류
송증 등 2종 구매,HCF,공군군수사령부,미분류
발칸 핀 등 23종 구매,LDH,육군종합정비창,미분류
발칸 유압손잡이 등 29종 구매,LDH,육군종합정비창,미분류
발칸 왼쪽앞판 등 12종 구매,LDH,육군종합정비창,미분류
발칸 백열등 등 7종 구매,LDH,육군종합정비창,미분류
발칸 덮개 등 8종 구매,LDH,육군종합정비창,미분류
총포 튜브조립체 2종 구매,LDH,육군종합정비창,미분류
총포 연결기 등 17종 구매,LDH,육군종합정비창,미분류
(227013-D)이동식 취약점 분석평가 체계 구축사업,UMM,국군재정관리단,미분류
플라스틱 성형재 등 7종 구매,HCF,공군군수사령부,미분류
00부대 에어컨 구매,MCN,국방부근무지원단,미분류
임펙트소켓 등 108품목 구매,SFM,제3170부대,미분류
느티나무 등 2종,SCN,제7001부대,미분류
(위임-65) 5개소 방범창 설치,LNF,제1보병사단,미분류
3인용 쇼파수선 등 13종,SCF,해군군수사령부,미분류
엑셀관 등 241품목 구매,SFM,제3170부대,미분류
"COVID-19 자가진단키트 15,000BX",SCN,제7001부대,미분류
"(긴급) 변환기,가속도용 1종 구매",SCF,해군군수사령부,미분류
"덮개, 입구용 등 3종",SCF,해군군수사령부,미분류
"(긴급)패널,표시기용 등 16종",SCF,해군군수사령부,미분류
"(긴급)절연 펠트,방열용 등 4종",SCF,해군군수사령부,미분류
"(긴급)고무판,고화식 등 4종",SCF,해군군수사령부,미분류
(긴급) 압축링 등 7종 구매,SCF,해군군수사령부,미분류
거봉 등 14종 구매,SCF,해군군수사령부,미분류
플러스펜 등 925종,SCF,해군군수사령부,미분류
"(긴급)부호기,축각 디지털 표시식 1종",SCF,해군군수사령부,미분류
소독기 소형 1종 구매,SCF,해군군수사령부,미분류
만능경도시험기 1종 구매,SCF,해군군수사령부,미분류
전기다리미 1종 구매,SCF,해군군수사령부,미분류
고무판 등 12종 구매,SCF,해군군수사령부,미분류
"계수기, 전자식, 숫자판독식 1SE 구매",SCF,해군군수사령부,미분류
21-충-육-15D 야외강의장 냉난방기 구매설치,LFC,육군훈련소,미분류
냉각수 첨가제 1항목 구매(유류물자),LCF,육군군수사령부,미분류
목장갑 등 42품목 구매 납품,SFD,제9227부대,미분류
[22-5] 인화점기 구입,HDG,공군제10전투비행단,미분류
(조달) 22-1-003 집초기 1품목 구매,HCS,제3훈련비행단,미분류
22-덕-캐논 토너 등 47품목 구매,SFC,제9691부대,미분류
22-덕-앱손 토너 등 45품목 구매,SFC,제9691부대,미분류
카이닉스 점안액 등 154품목 구매,SFG,제9181부대,미분류
포스트 잇 등 439종 구매,SCG,해군본부,미분류
(일장) 다목적굴착기 수리킷트등 53종구매,LDH,육군종합정비창,미분류
(일장) 장갑전투도자 튜브조립체등 76종구매,LDH,육군종합정비창,미분류
(일장) 다목적굴착기 축등 2종구매,LDH,육군종합정비창,미분류
(일장) 장갑전투도자 시동기등 4종구매,LDH,육군종합정비창,미분류
점프스타트 등 4종 구매 납품,SFL,제3283부대,미분류
Developer Y 등 27종 구매,SCG,해군본부,미분류
"인식표용 튜브,고무링 등 3품목 구매",SFM,제3170부대,미분류
복사용지 등 292종 구매,SCG,해군본부,미분류
볼펜 등 200종 구매,SCL,해군사관학교,미분류
22년 장교후보생 표지장류 납품/부착,LGC,육군학생군사학교,미분류
155밀리 RAP 탄대보호환 등 4개 품목 구매,LDG,육군 탄약지원사령부,미분류
풀테이프 등 224종 구매,SCI,제9121부대,미분류
(긴급)석션호스 등 14종,SCF,해군군수사령부,미분류
"(긴급) 사출기,제트식 등 4종 구매",SCF,해군군수사령부,미분류
(긴급) 오일링 등 7종 구매,SCF,해군군수사령부,미분류
충전식 전정기 1종 구매,SCF,해군군수사령부,미분류
BW형사다리 등 46품목 구매 납품,SFD,제9227부대,미분류
포장용 PP자동밴드 구매,UAC,국방출판지원단,미분류
안전벨트(고위치 작업자용) 1종 구매,SCF,해군군수사령부,미분류
(긴급)브레이드 암 와이퍼 1종,SCF,해군군수사령부,미분류
육상부 운동용품 구매,MCT,국군체육부대,미분류
(긴급) 메카니칼 씰 등 8종 구매,SCF,해군군수사령부,미분류
"(긴급)변환기, 동적 픽업용 등 3종",SCF,해군군수사령부,미분류
잉크 등 99품목 구매,SFG,제9181부대,미분류
양념분쇄기 등 5품목 구매,SFM,제3170부대,미분류
"(긴급)제어기, 호이스트용 1종",SCF,해군군수사령부,미분류
전압계 1종 구매,SCF,해군군수사령부,미분류
테니스장 노후 조명 개선 자재 구매,HDK,공군제11전투비행단,미분류
산악용 들것 등 5품목 구매 납품,SFD,제9227부대,미분류
인덱스탭 등 314종 구매,SCL,해군사관학교,미분류
플렉시블호스 구매,SCQ,제9911부대,미분류
복사용지 등 183종 구매,SCL,해군사관학교,미분류
"복사용지 등 1,112종 구매",SCP,제8385부대,미분류
"판, 금속제 등 1종",SCF,해군군수사령부,미분류
"판, 금속제 1종",SCF,해군군수사령부,미분류
체력단련장 바닥매트 등 2종 구매 설치,SCI,제9121부대,미분류
복사용지 등 5종 구매,SDF,제5738부대,미분류
플라스틱링 등 417종 구매,SCQ,제9911부대,미분류
공기플랩 솔레노이드 등 5종 구매,SDQ,해군제2수리창,미분류
22년 백령도 개선식 구매 납품,SFH,제9196부대,미분류
6슬롯 카드리더기 등 180종 구매,SCK,해군교육사령부,미분류
소형세탁기 구매,SCQ,제9911부대,미분류
(긴급)000실 쇼파수선 등 30종,SCF,해군군수사령부,미분류
(긴급)내수압 청동 등 2종,SCF,해군군수사령부,미분류
"걸쇠 세트, 장부구멍용 등 4종",SCF,해군군수사령부,미분류
프로탄 톱코드 1종,SCF,해군군수사령부,미분류
"판, 금속제 등 2종",SCF,해군군수사령부,미분류
(긴급)수분제거기 등 3종,SCF,해군군수사령부,미분류
(긴급)플라스틱판 1종,SCF,해군군수사령부,미분류
155밀리 8호 추진장약 점화제 보호캡 구매,LDG,육군 탄약지원사령부,미분류
탄약 정비자재(자동표기용종이) 구매,LDG,육군 탄약지원사령부,미분류
22-01-012 광펄스시험기 시스템 등 2품목,HCM,공군교육사령부,미분류
접이식 침대 구매,SDF,제5738부대,미분류
후가공(바인더 3종)제작/구매,UAC,국방출판지원단,미분류
코로나19 자가진단키트 구매,SCR,해군제3함대사령부,미분류
디스플레이 유닛 1품목 구매(22003),HCC,해군제1수리창,미분류
(자재) PP박스 9종 구매,LDH,육군종합정비창,미분류
(자재) 마봉강 등 33종 구매,LDH,육군종합정비창,미분류
실내형 IP카메라 등 2품목 구매 납품,SFD,제9227부대,미분류
화재탐지장치용 등 3종 구매,SDQ,해군제2수리창,미분류
(긴급) 소부신나 등 7종 구매,SCF,해군군수사령부,미분류
"(긴급) 코일,전기용 1종 구매",SCF,해군군수사령부,미분류
(자재) 환봉 등 13종 구매,LDH,육군종합정비창,미분류
인덱스플레그 등 287품목 구매 납품,SFD,제9227부대,미분류
체력단련장 배토사 구매,SCP,제8385부대,미분류
총강용 세척제 구매,SFM,제3170부대,미분류
22-00호텔 승강기 유지관리 용역,SDL,재경근무지원대대,미분류
황산 구매,SFM,제3170부대,미분류
(226002-C) 22년 1학기 교과서 구매,UMM,국군재정관리단,미분류
전기레인지 구매,SCQ,제9911부대,미분류
통돌이 세탁기 구매,SFM,제3170부대,미분류
코로나19 자가진단키트 구매,SCP,제8385부대,미분류
정부화일 등 356종 구매,SCH,해군작전사령부,미분류
손목받침대 등 345종 구매,SCH,해군작전사령부,미분류
물티슈 등 256종 구매,SCH,해군작전사령부,미분류
양압식 공기호흡기 구매,SFM,제3170부대,미분류
"COVID19 자가진단키트 10,000bx",SCN,제7001부대,미분류
우레탄코일호스 등 182품목 구매 납품,SFD,제9227부대,미분류
자가진단키트 구매,SCQ,제9911부대,미분류
파병부대 소프트쉘 구매,LCF,육군군수사령부,미분류
22년 상무대지역 렌탈프린터 임차용역,LGH,육군상무대근무지원단,미분류
무선충전키보드 롱매트 등 46품목 구매 납품,SFD,제9227부대,미분류
22년 무열대 렌탈프린터 임차 용역,LHQ,제2작전사령부,미분류
파병부대 운동화 등 2품목 구매,LCF,육군군수사령부,미분류
22년 프린터 임차용역,LCF,육군군수사령부,미분류
파병부대 반팔티 등 6품목 구매,LCF,육군군수사령부,미분류
파병부대 전투용 안경 구매,LCF,육군군수사령부,미분류
파병부대 운동모 등 3품목 구매,LCF,육군군수사령부,미분류
벽걸이에어컨 납품 설치,SDF,제5738부대,미분류
22년 렌탈프린터 임차용역,LPQ,제9251부대,미분류
23-11-273 작전조끼 구매,HDL,공군제16전투비행단,미분류
00부대 GOP철책 경계력보강 자재 구매,LHP,제22보병사단,미분류
00부대 GOP철책 경계력보강 자재 구매,LHP,제22보병사단,미분류
가지 등 80종 구매,SCN,제7001부대,미분류
가지 등 80종 구매,SCN,제7001부대,미분류
23-F-브리핑/화상회의시스템 도입 등 2건 금융리스,UMM,국군재정관리단,미분류
실외기(GHP) 구매,LPK,제8기동사단,미분류
00부대 로더 구매,LDA,지상작전사령부,미분류
[23-0295] 잠수마스크 등 2품목,HDM,공군제17전투비행단,미분류
배추 등 100종 구매,SDG,제2002부대,미분류
'24년 동양 및 서양 정기간행물 구입,MCR,국방대학교,미분류
23-0비 치악관 다목적 강당 리모델링 관급자재 조명릴,HDF,공군 제8전투비행단,미분류
23-육-자동소음측정망 구축 시범사업,LCG,육군본부,미분류
우육사골 등 10종 구매,SCP,제8385부대,미분류
가이리멸치 등 148종 구매,SCP,제8385부대,미분류
군 전용철도 자재(침목) 구매,MDK,국군수송사령부,미분류
(23G235-I) IP교환기 교체사업 금융리스,UMM,국군재정관리단,미분류
23년 노후 LAN 교체사업(금융리스),UAC,국방출판지원단,미분류
도시지역작전훈련물자(장애물 브리처 등 4종)구매,LQH,제3697부대,미분류
24-교-조리실습용 식재료 연가 구매 납품,SFL,제3283부대,미분류
(23F292-I) 23년 정보화사업 12건 통합금융리스,UMM,국군재정관리단,미분류
(23G237-I)클라우드기반 통합 정보업무체계 금융리스,UMM,국군재정관리단,미분류
23-N-브리핑/화상회의체계 등 8건 통합 금융리스,UMM,국군재정관리단,미분류
(23F270-I) VoIP 교환기 교체사업 금융리스,UMM,국군재정관리단,미분류
(236505-B)'24년 계룡스파텔 호텔용품 구매,UMM,국군재정관리단,미분류
23-N-IC 검사기 구매,UMM,국군재정관리단,미분류
24년 후반기 마트 판매장비(냉장 냉동고 등),UAB,국군복지단,미분류
'23년 예비전력예산(청력보호장치) 장비 구매 계약,LHK,제2군단,미분류
23년 더 좋은 병영식당 식기류 구매,LHR,육군 제37보병사단,미분류
과학화경계시스템 장비 구매,LNT,제28보병사단,미분류
전술스키 튜닝 머신 구매(특-23-물-115),LCH,특수전사령부,미분류
00부대 냉난방기 설치 납품,LQG,육군 52보병사단,미분류
(23G293-A) 교환기 교체사업 금융리스,UMM,국군재정관리단,미분류
방공고속지령대 교체사업(23-226),LCK,수도방위사령부,미분류
23년 동계 재난예방 물자구매,LHK,제2군단,미분류
00사업 자재구매(카메라 및 부수자재)(C355),LHD,제21보병사단,미분류
20비 23-387 런닝머신 등 7개 품목,HDQ,제20전투비행단,미분류
"발전기(90KW, 300KW) 구매",MDN,국군화생방방호사령부,미분류
23년 동계 재난대비물자(제설제 등 5종) 구매,LGC,육군학생군사학교,미분류
하계이불 등 2종 구매,SCL,해군사관학교,미분류
생도정모 등 3종 구매,SCL,해군사관학교,미분류
수영복 등 7종 구매,SCL,해군사관학교,미분류
태권도복 등 3종 구매,SCL,해군사관학교,미분류
군견(작전견) 건사료 구매,UMM,국군재정관리단,미분류
(236507-D)골프연습장 연습공 구매,UMM,국군재정관리단,미분류
