참가수,공고번호,공고차수,판단번호,항목번호,입찰명,업무구분,발주기관코드,발주기관,개찰일시,낙찰자(업체코드),낙찰자(상호),낙찰자(영문상호),낙찰자(대표자),낙찰자(연락처),ss,낙찰자(연락처).1,낙찰자(주소),낙찰률, 낙찰금액 ,군 분류,군수품분류
127,HFK0003,1,11363,***,[대천] 런닝머신 등 8종 구매,물품,HFK,제1방공유도탄여단,2024-04-01 11:00,IEA63,(주)우리디자인,,조정선,428416668,428416668,042-841-6668,충청남도 계룡시 금암로26-0 (금암동) 105호,88.059,"8,486,900",육군,
184,HFK0002,1,11364,***,[군산] 런닝머신 등 12종 구매,물품,HFK,제1방공유도탄여단,2024-04-01 11:00,L214E,정우쇼핑,,이종호,1045129849,1045129849,010-4512-9849,전북특별자치도 정읍시 정우면 초강4길24-6,88.005,"12,806,238",육군,
13,UMM0277,1,10122,***,24-N-휴대용 주파수 교란장비 제조,물품,UMM,국군재정관리단,2024-04-01 11:00,8070,주식회사 신안정보통신,"SHINAN Co., Ltd",주을목,314581800,314581800,031-458-1800,경기도 군포시 당산로152 (금정동),83.456,"196,785,990",기타,
1926,UMM0273,1,9186,***,24-N-배터리충전기 구매(248089-F),물품,UMM,국군재정관리단,2024-04-01 11:00,G02AD,주식회사 제타플러스,ZETTAPLUS,이정준,339100106,339100106,033-910-0106,강원특별자치도 춘천시 만천로215번길6 (후평동),87.996,"59,312,153",기타,2종-통신물자
5,UMM0274,1,7078,***,24-D-이동마트차량 제조,물품,UMM,국군재정관리단,2024-04-01 11:00,G6EA2,주식회사 와풀,woowful,송봉주,226783080,226783080,02-2678-3080,경기도 김포시 월곶면 김포대로2708-37,85.508,"697,295,130",기타,
2,UMM0303,1,7042,***,24-N-승용 사열차 제조,물품,UMM,국군재정관리단,2024-04-01 11:00,G6EA2,주식회사 와풀,woowful,송봉주,226783080,226783080,02-2678-3080,경기도 김포시 월곶면 김포대로2708-37,88.574,"210,089,600",기타,
562,UMM0272,1,5962,***,24-F-플랫폼  트랙터등 3종 구매(249052-F),물품,UMM,국군재정관리단,2024-04-01 11:00,I2D31,기장유통,gijang company,김경화,1034555942,1034555942,010-3455-5942,경상북도 포항시 북구 양덕로44번길16-0 (양덕동),87.998,"138,575,852",기타,
59,LGC0010,1,11406,***,24-1차 전산운영용품 구매,물품,LGC,육군학생군사학교,2024-04-01 10:30,I9E6E,다올,DAOL,이시우,7048374570,7048374570,070-4837-4570,"충청북도 청주시 흥덕구 2순환로1222, 1동 17층 15호(강서동, 신해블루지움)",88.439,"16,164,130",육군,2종-통신물자
646,HDL0009,1,11404,***,24-03-043 냉장고 구매,물품,HDL,공군제16전투비행단,2024-04-01 10:30,BB6D1,다이음(주),daium,박종란,25250662,25250662,02-525-0662,서울특별시 영등포구 당산로51길13-0 (당산동6가),88.018,"42,208,830",공군,
16,SCQ0033,1,11401,***,열화상카메라 구매,물품,SCQ,제9911부대,2024-04-01 10:30,M72B7,우주상사,,김형민,1052181431,1052181431,010-5218-1431,"경기도 평택시 중앙2로13, 6층 602-1-1063호(평택동, 센텀스카이)",88.161,"1,772,410",해병,
123,SDF0041,1,11395,***,헬기 구조용 이송장치 들것 등 4종 구매,물품,SDF,제5738부대,2024-04-01 10:30,M786A,지비코퍼레이션,,이혜지,010-7434-4861,010-7434-4861,010-7434-4861,"서울특별시 중랑구 겸재로10길49-3, B동 302호(면목동, 다온씨티빌)",88.009,"27,684,347",해군,
93,LMR0018,1,11292,***,주거시설 소규모보수(24-22차) 설치 납품 (비디오폰),물품,LMR,제5군단사령부,2024-04-01 10:30,KD2FE,주식회사 신영통신,,장세옥,314680172,314680172,031-468-0172,"경기도 안양시 만안구 안양로80, 702호(안양동, 국토빌딩)",88.034,"16,397,700",육군,
118,SDF0040,1,11380,***,Coalescer Element 등 4종,물품,SDF,제5738부대,2024-04-01 10:30,K6AFB,케이위너스 주식회사,,김주연,7088098710,7088098710,070-8809-8710,"경기도 고양시 일산동구 백석로86번길6-11, 101호(백석동)",88.005,"28,086,890",해군,
200,SDF0039,1,11369,***,도서(위대한 유산 등 75종),물품,SDF,제5738부대,2024-04-01 10:30,IA1EE,한성유통,hansung,이욱한,262859808,262859808,02-6285-9808,"서울특별시 송파구 송파대로345, 207동 2503호(가락동, 헬리오시티)",90.0,"1,182,125",해군,
112,LHR0015,1,11308,***,24년 운반(이동)형 화재진압장비 구매,물품,LHR,육군 제37보병사단,2024-04-01 10:30,M74BA,현정,,박현정,7088040077,7088040077,070-8804-0077,"충청북도 청주시 상당구 용정로35-0, 201-1501 (용정동, 청주용정 한라비발디)",88.362,"14,456,661",육군,
299,SCN0063,1,11160,***,디지털 도어락 등 145종 구매,물품,SCN,제7001부대,2024-04-01 10:30,JE88D,애플민트,,이주연,1023347671,1023347671,010-2334-7671,경상남도 창원시 성산구 원이대로580번길3-0 (중앙동) 3층349호,88.001,"37,795,985",육군,
302,SCK0038,1,11271,***,전선릴 등 31종 구매,물품,SCK,해군교육사령부,2024-04-01 10:30,M8522,베이비에스테틱연구소,,김선호,1021846579,1021846579,010-2184-6579,"경상남도 창원시 마산합포구 가포순환로33, 134동 28층 4호(월영동, 마린애시앙부영)",88.016,"29,376,870",해군,
11,SCR0035,2,8141,***,니플 파이프용 등 12종 구매,물품,SCR,해군제3함대사령부,2024-04-01 10:30,I9EC3,대진이엔지,deajineng,김전명,1098942930,1098942930,010-9894-2930,전라남도 영암군 미암면 배드리길50-0,91.615,"2,247,000",해군,
11,SCR0036,2,8143,***,"전지, 축전식 등 4종 구매",물품,SCR,해군제3함대사령부,2024-04-01 10:30,I9EC3,대진이엔지,deajineng,김전명,1098942930,1098942930,010-9894-2930,전라남도 영암군 미암면 배드리길50-0,92.303,"1,731,000",해군,2종-통신물자
53,LMK0015,1,11191,***,[24-C15] 24-1차 전산운영용품및 기타운영지원 구매,물품,LMK,제6보병사단,2024-04-01 10:30,K62E1,주희솔루션,,문제원,070-4772-1096,070-4772-1096,070-4772-1096,경기도 포천시 소흘읍 이동교리374-82 15동 205호 가03호,88.001,"17,119,097",육군,2종-통신물자
191,MDJ0013,1,10345,***,24-4차 의무비품 (진료용 의자 등 6품목),물품,MDJ,국군대전병원,2024-04-01 10:30,IC429,케어원,,이경열,221576331,221576331,02-2157-6331,서울특별시 송파구 충민로66 (문정동)가든파이브라이프 테크노관 T7135호,88.003,"11,024,200",기타,2종-병참물자
63,MDG0098,1,7870,***,24년 의무장비(수액조절기 주사용 미세주입기) 구매,물품,MDG,국군의무사령부,2024-03-29 11:00,I8FF2,주식회사 한스메디칼,HANS MEDICAL co.,한재희,313463093,313463093,031-346-3093,경기도 군포시 고산로148번길17-0 (당정동) 318호,97.805,"21,494,000",기타,
318,LHP0012,1,11018,***,"24-1차 프린터용품, 기타운영지원/ATICIS용품 구매",물품,LHP,제22보병사단,2024-03-29 11:00,L8CFA,엔제이 주식회사,,정남정,1071441951,1071441951,010-7144-1951,"강원특별자치도 동해시 동해대로5464, 2층 203-42호(평릉동)",88.0,"20,399,500",육군,
393,UMM0287,1,10373,***,24-F-마이크로폰 헤드셋 구매,물품,UMM,국군재정관리단,2024-03-29 11:00,E2037,해용정보통신주식회사,Hai Yung Communication,백다리아,319714969,319714969,031-971-4969,"경기도 고양시 일산동구 중산로 247306,307호 (중산동, 중산프라자)",82.996,"209,529,678",기타,
4,UMM0285,1,10361,***,(247057-D)특수수술재료(1) 8종 구매,물품,UMM,국군재정관리단,2024-03-29 11:00,FCC88,수메디칼,SU Medical,김현미,1050833648,1050833648,010-5083-3648,대전광역시 중구 목척1길21-0 (은행동),85.361,"285,231,000",기타,
562,UMM0276,1,9298,***,24-D-인쇄재료 88종 구매,물품,UMM,국군재정관리단,2024-03-29 11:00,E6743,대전인재사,DAEJEONINJAESA,고인곤,422228538,422228538,042-222-8538,대전광역시 동구 선화로 212(),91.8,"956,032,900",기타,2종-병참물자
863,UMM0260,1,8770,***,"24-F-전동카트, 다목적용 구매",물품,UMM,국군재정관리단,2024-03-29 11:00,J3629,다감,,이주리,1057961325,1057961325,010-5796-1325,"경기도 안산시 단원구 원선1로37, 103-201(원곡동)",87.997,"43,220,890",기타,
1395,UMM0275,1,4982,***,24-F-자동 증류장치 구매,물품,UMM,국군재정관리단,2024-03-29 11:00,M7DF8,호서컴퍼니,,김하영,1092639570,1092639570,010-9263-9570,"인천광역시 서구 서곶로45, 102동 1103호(가정동, 루원 린스트라우스 더 린시티)",87.995,"123,713,020",기타,
3266,UMM0263,1,3618,***,24-F-군견사료 2품목 구매,물품,UMM,국군재정관리단,2024-03-29 11:00,A47D9,주식회사 금석건설,Steel & Stone Incorporated,김경희,332616716,332616716,033-261-6716,강원특별자치도 춘천시 삭주로80번길25-13 (후평동),87.995,"86,654,360",기타,
1582,UMM0261,1,1908,***,24-F-철판 전단기 구매,물품,UMM,국군재정관리단,2024-03-29 11:00,L1531,주식회사 에프엔프레시,,김성열,7044973826,7044973826,070-4497-3826,전북특별자치도 김제시 순동산단길216-0 (순동),82.996,"260,267,380",기타,
1473,UMM0131,1,1889,***,24-N-환자관찰장치 이동형 1종 구매,물품,UMM,국군재정관리단,2024-03-29 11:00,F1280,주식회사 모든통상,modentrade,최광용,7073531610,7073531610,070-7353-1610,"서울특별시 구로구 가마산로232 (구로동, 스페스큐브)",87.995,"47,813,590",기타,
1104,UMM0254,1,1272,***,"24-F-청소기, 보도용, 트랙터탑재식 구매",물품,UMM,국군재정관리단,2024-03-29 11:00,J5ABD,이앤더블유글로벌,,남궁영,1047461563,1047461563,010-4746-1563,경기도 의정부시 경의로70 (의정부동) 5층 5305호,82.995,"564,189,800",기타,
536,MDG0097,1,10050,***,24년 의무장비(약품포장기 자동식) 구매,물품,MDG,국군의무사령부,2024-03-29 11:00,HD32D,신화상사,shinhwasangsa,모은희,1054318226,1054318226,010-5431-8226,경기도 남양주시 별내면 청학로114번길34-0 (청학주공아파트) 706동 301호,94.695,"34,505,700",기타,
1276,SFC0026,1,6827,***,의무장비(심전도계) 구매,물품,SFC,제9691부대,2024-03-29 10:30,I603B,에코아이엔티(ECHO INT),ECHO INT,이효정,1031169292,1031169292,010-3116-9292,"인천광역시 중구 두미포로112, 117동 1층 103호(중산동, e편한세상 영종국제도시 오션하임)",87.995,"37,103,020",해병,
1174,SCQ0032,1,11158,***,쇄석자갈 등 2종 구매,물품,SCQ,제9911부대,2024-03-29 10:30,M965B,카라반 토탈케어,,송인호,1026937498,1026937498,010-2693-7498,경기도 용인시 처인구 이동읍 경기동로751번길129,88.005,"29,440,039",해병,
11,SCN0060,2,9612,***,방제약품 스미치온 등 14종 구매,물품,SCN,제7001부대,2024-03-29 10:30,K99EE,주식회사 한성종합관리,,장재영,555519905,555519905,055-551-9905,경상남도 창원시 성산구 용지로77 (중앙동),88.058,"22,148,787",육군,
433,HCM0027,1,11123,***,24-03-083 방우형 콘센트 등 22품목 구매,물품,HCM,공군교육사령부,2024-03-29 10:30,KF8E0,울산종합상사,,조주훈,1085574269,1085574269,010-8557-4269,"경상남도 창원시 마산합포구 문화북1길13, 4층(중앙동1가)",88.002,"16,773,540",공군,
378,SFL0017,1,11116,***,공마대 등 41품목 구매,물품,SFL,제3283부대,2024-03-29 10:30,I3946,대박상사,daebak company,이미경,1099249903,1099249903,010-9924-9903,"경상북도 포항시 북구 아치로87-2, 101동 605호 (우현동, 우현청구타운)",88.001,"30,692,011",육군,
25,LNT0006,2,9846,***,'24년 입소신병 군장품 제조,물품,LNT,제28보병사단,2024-03-29 10:30,FAA2E,대성,,이수경,1022220291,1022220291,010-2222-0291,경기도 포천시 호국로1354번길11 (어룡동),88.405,"11,340,270",육군,
1971,LPF0038,1,11030,***,24년 1분기 전산운영용품 구매,물품,LPF,제51보병사단,2024-03-29 10:30,JFD5F,텐즈코리아,,노안숙,1091004969,1091004969,010-9100-4969,경기도 의정부시 경의로70 (의정부동) 5층 5330호,88.004,"24,349,661",육군,2종-통신물자
4864,MCT0018,1,11165,***,배구부 훈련용품(유니폼 등 2종)구매,물품,MCT,국군체육부대,2024-03-29 10:30,HEDF1,성우약국,SUNGWOOPARMACHY,박명희,1071371454,1071371454,010-7137-1454,서울특별시 영등포구 여의대로24 (여의도동) 전경련신축회관 지하 114-2호,88.0,"17,580,360",기타,
1497,MCT0017,1,11166,***,야구부 훈련용품(로진 등 3종)구매,물품,MCT,국군체육부대,2024-03-29 10:30,H15D0,주식회사 이음,EEUM,전병욱,222784433,222784433,02-2278-4433,서울특별시 서대문구 포방터2길24 (홍은동),93.913,"5,770,000",기타,
257,MCT0016,1,11167,***,공기청정 필터 구매,물품,MCT,국군체육부대,2024-03-29 10:30,GE8BC,주식회사 건웅시스템(kunwoong Inc.),kunwoong Inc.,오덕수,070-5165-7800,070-5165-7800,070-5165-7800,강원특별자치도 원주시 장전길66 (태장동),88.0,"6,835,990",기타,2종-병참물자
59,HDR0001,1,6797,***,24-방공관제사-11(헤드셋 2종),물품,HDR,공군방공관제사령부,2024-03-29 10:30,B149C,주식회사 예스코(yesco),yesco electric co ltd,노연화,325445544,325445544,032-544-5544,"인천광역시 연수구 송도미래로30,이동1711호(송도스마트밸리지식산업센터)",88.006,"90,545,330",공군,
79,HCM0026,1,11091,***,24-02-063 항온항습기 1품목 구매,물품,HCM,공군교육사령부,2024-03-29 10:30,M1EE5,스리컴퍼니,,홍예슬,7047112466,7047112466,070-4711-2466,경상남도 양산시 상북면 양주마을1길20-6  2층,88.008,"18,867,413",공군,
201,SFL0015,1,10872,***,포제명찰 제조납품,물품,SFL,제3283부대,2024-03-29 10:30,M36B6,금성,,김희정,1039176359,1039176359,010-3917-6359,경상북도 칠곡군 왜관읍 3산업단지1길99-46,88.011,"16,185,730",육군,
126,SFC0027,1,6828,***,의무장비(전치아동시촬영기) 구매,물품,SFC,제9691부대,2024-03-29 10:30,KD450,에이엔컴퍼니,,조아나,1052263164,1052263164,010-5226-3164,"경기도 김포시 김포한강8로15 (마산동, 한강센트럴블루힐) 508-504",88.001,"33,012,500",해병,
213,MDD0051,1,10186,***,"2024 의무장비(청력검사실 대형, 소형) 구매",물품,MDD,국군수도병원,2024-03-28 17:00,GEEAF,이스트트레이딩,EAST TRADING,이은혜,7077505818,7077505818,070-7750-5818,"서울특별시 강서구 마곡중앙6로45, A동 6층 602-B10호(마곡동, 리더스퀘어마곡)",87.997,"35,453,634",기타,
235,MDD0054,1,10202,***,2024 의무장비(약품포장기 자동식) 구매,물품,MDD,국군수도병원,2024-03-28 17:00,E3F34,주영메딕스,JUYOUNG  Medics,김정임,7089688070,7089688070,070-8968-8070,"서울특별시 광진구 뚝섬로31길20-0 (자양동, 대동아파트)상가106호",95.421,"10,500,000",기타,
348,MDD0053,1,10197,***,2024 의무장비(냉장고 혈액은행용 대형) 구매,물품,MDD,국군수도병원,2024-03-28 17:00,HE89F,주식회사 바른프린테크,myungboc&p,김연수,264940791,264940791,02-6494-0791,"서울특별시 중구 퇴계로27길25, 305호(충무로3가, 청림빌딩)",87.996,"15,929,040",기타,
194,MDD0052,1,10194,***,2024 의무장비(견인치료기 경요추용) 구매,물품,MDD,국군수도병원,2024-03-28 17:00,J1CDC,백제기업,,백진영,1074493999,1074493999,010-7449-3999,"충청남도 천안시 동남구 청수로99-0 102동 1203호 (청수동,극동아파트)",88.017,"15,754,000",기타,
3,MDD0055,1,10686,***,"2024 의무장비(병리조직환등기, 전침치료기) 구매",물품,MDD,국군수도병원,2024-03-28 14:00,L02B4,제이앤제이 이엔지,,노선영,512911220,512911220,051-291-1220,부산광역시 강서구 명지국제8로30-0 (명지동),95.088,"2,586,317",기타,
298,SCF0297,1,9594,***,(긴급)프리휠터 메디어 1종),물품,SCF,해군군수사령부,2024-03-28 13:00,ECF32,세종상사,,노정래,010-9384-8831,010-9384-8831,010-9384-8831,경상남도 창원시 진해구 여명로52 (여좌동),91.393,"9,768,100",해군,2종-병참물자
3,LDH0336,2,9092,***,통신 동력공급기 1종 구매,물품,LDH,육군종합정비창,2024-03-28 13:00,I5028,모아컴,MORECOM,이상주,031-8039-6060,031-8039-6060,031-8039-6060,서울특별시 송파구 양산로12 (거여동) 세신거여훼미리타운 303호,98.589,"5,047,020",육군,
11,LDH0317,2,7641,***,K77지휘차 호스조립체 등 32품목 구매,물품,LDH,육군종합정비창,2024-03-28 13:00,I8C3F,원일종합상사,WONIL,김종화,051-802-7880,051-802-7880,051-802-7880,부산광역시 사상구 사상로51-0 (주례동),88.609,"27,622,700",육군,
2472,LFK0023,1,10628,***,24년 취사피복 구매(수정),물품,LFK,육군종합군수학교,2024-03-28 11:00,J6CA5,원앤탑,,박부열,1022444618,1022444618,010-2244-4618,"경기도 오산시 세마역로19번길13-1 , 3층(세교동)",88.0,"27,382,129",육군,2종-피복류
47,UMM0250,1,7426,***,24-D-자운대 주거시설 싱크대 제조설치,물품,UMM,국군재정관리단,2024-03-28 11:00,EFEBF,주식회사 한성넥스,"Hansungnex Co., Ltd.",오세헌,417344970,417344970,041-734-4970,충청남도 논산시 광석면 사계로 196(한성넥스),88.022,"256,755,400",기타,
4,LMU0017,1,10761,1,(24-급-010) `24년 부대조달 후식(마카롱 등 2종),물품,LMU,제7군수지원단,2024-03-28 11:00,FB947,동광푸드,DONG KWANG FOOD,이민숙,334589972,334589972,033-458-9972,강원특별자치도 철원군 김화읍 외골길33-41(가동),97.622,"2,996",육군,
258,LCF0028,1,10464,***,"볼트, 내부렌치형 등 50항목 구매(항공)",물품,LCF,육군군수사령부,2024-03-28 11:00,K6150,석산전자 주식회사,,진희영,031-458-1525,031-458-1525,031-458-1525,"경기도 의왕시 오전공업길22, 201호(오전동, 동영벤처스텔)",86.714,"911,782,820",육군,2종-병참물자
24,HCF0057,1,10395,***,군사경찰 행사복 2종 제조,물품,HCF,공군군수사령부,2024-03-28 10:30,ICB3C,성진에스앤에프 주식회사,,이성훈,7049424556,7049424556,070-4942-4556,경기도 용인시 처인구 모현읍 백옥대로2101번길63-48,88.062,"31,104,119",공군,2종-병참물자
