,Freq
23년 1~3월 부대계약(식육가공품),1
함정용전자전장비-II 체계개발사업,1
단열테이프 등 2종 구매,1
(긴급)조정기세트  전압용 1종,1
(2263565-D)자동납땜제거기 구매,1
기중기정 해상크레인 정비,1
105/155mm 견인포 포구자동청소기,1
22-해병-공기청정기 필터 제조,1
(긴급) 프로펠러 1종 구매,1
(긴급) T형관 튜브용 등 16종,1
분할 고정구 등 7종 구매,1
22년 예비군 기동대 정예화 장비 2차 제조/납품,1
비강지혈거즈 1항목 구매(물품),1
간부숙소 신축 관급자재 구매(가구),1
[22-13-30] 전기공사 관급자재(변압기) 구매,1
22-해-권총 전술 조준경 구매,1
23년 폭발효과 묘사탄,1
훈제연어(덩어리),1
K200 너트  평면형 등 10종 구매,1
23-3호 등심돈까스 등 45종 구매,1
항공장비 오실로스코프 구매(물품),1
23-국-영선보수자재 구매,1
(긴급)폴리 홈통식 등 9종,1
분리장치  인명구조 장비용 1000EA 구매,1
23년 탄약 지환통류(1차),1
23-N-운점  유동점측정기 구매,1
23년 기구용 고압가스-수소고압가스 구매,1
(정비) NBR코팅장갑 등 14종 구매,1
22-덕-결재판 등 1298품목 통합구매,1
22-해-건선거 GATE 제조설치(228269-E),1
방공 도시락,1
23년 3월 부대계약 식자재납품(면류),1
23년 3월 부대계약 식자재납품(식육가공품-미트볼),1
23년 3월 부대계약식자재납품(식육가공품-팝콘형치킨),1
23년 3월 부대계약 식자재납품(식육가공품-햄류),1
23년 3월 부대계약 식자재납품(장류),1
(정비) 반면형호흡보호구등 10종구매,1
디지털 모뎀 집선기 수리부속 13항목 구매(물품),1
다기능 접속장치 수리부속 등 14항목 구매(물품),1
아웃보드모터(40HP) 구매,1
밸브 체크형 등 27항목 구매(기장),1
(정비) 배선터미널등 14종구매,1
보조배터리 등 14품목,1
2주식 리프트 1EA 구매,1
PR Belt 등 41품목,1
K77지휘차 개스킷 등 11종 구매,1
K77지휘차 단열모포 등 9종 구매,1
금형(인양기) 등 3종 구매,1
강화유리용 비닐테이프(통신보안 경고용 스티커) 구매,1
23년1월_부대계약_식자재납품(면류),1
0부대 성당 전열교환기 제조 설치,1
00부대 성당 수배전반 제조 설치,1
23년 에이스가든 식자재 납품,1
(226313-B) 지리공간정보 교육시스템 구매,1
문서수발장비(문서낭 등 4종) 제조 납품,1
23-목 콩나물 등 23종 구매,1
(23G043-A)네트워크개선 통신공사 금융리스,1
23년 부대조달 후식(팥빙수 등 6종) 구매,1
23-F-공군체력단련장 농약 구매,1
구이용삼겹살 등 8종 구매,1
슬라이스치즈 등 80종 구매,1
계약)병사식당 식자재(브런치류) 구매,1
(긴급)너트  평면형  육각형 등 17종,1
(긴급)밸브  안전릴리프형 등 5종,1
[22-C96]신속항원검사키트 구매계약,1
콘솔데스크 등 23품목 제조설치,1
육군훈련소 2023년 신정 경축특식 쿠키슈 제조구매,1
병영생활관 도서구매,1
(일장) 교량가설단정 호스 비금속제 등 15종 구매,1
23-D-체력단련장 비료 구매,1
(긴급)씰링 링 키트 스터언 튜브 1종 구매,1
(일장) 다목적굴착기 피스톤 펌프 1종 구매,1
00지역 영상전송체계 노후장비 제조설치(2),1
00지역 영상전송체계 노후장비 제조설치(3),1
K9플러그등16종구매,1
(긴급)판 금속제 등 30종,1
(긴급)에폭시 프라이머 코팅 키트 등 2종,1
(긴급)여자제어반 IFM 인터페이스 회로기판 1종 구매,1
로프와이어제 등 12종 구매,1
(226298-C) 주파수교란장비 제조,1
K9 핀 금형 제조,1
무정전전원장치(UPS) 노후 배터리 교체 사업,1
22-간부숙소 특수페인트 제조설치,1
00부대 사무자동화 비품 제조 납품,1
(육성) 22-4차 육성지원 핸드토키 제조 구매,1
조종사용 목티 등 2항목 제조(피복),1
23년~24년 헬기 구성품(변환기 등) 정비,1
23-M-윤형철조망 등 4품목 제조(238028-F),1
잠수장화 1항목 구매(피복),1
23년 부대조달 후식(떠먹는발효유토핑),1
23년 부대조달 후식(바나나맛우유),1
23년 부대조달 후식(과일맛소다),1
23년 부대조달 후식(에너지드링크),1
OOO지역 교환기 교체사업 등 통합리스,1
프레스  납시일용 등 12항목 구매(물자),1
(긴급)밸브  게이트형 등 12종,1
(기동) 정비용샵차량 센서 구매,1
23년 2월 부대계약 식자재납품(불고기패티),1
(긴급)제어유닛  조속기용 1종,1
부품제작자재 마봉강 SM20C 19파이 등 18종 구매,1
전자저울 1EA 구매,1
배추 포기김치 등 8종 제조 구매,1
군 기능인력양성 교육용 지게차 구매,1
(정비)반면형호흡보호구등 20종구매,1
22년 53군지단 조리병교육대 조리대 제조설치 납품,1
22-국-00본부 화상회의체계 구매설치,1
22-국-우주기상 통합배선 제조설치,1
00부대 간부숙소 신축 관급자재(자동제어) 제조설치,1
16년 축성도구(삽 곡괭이) 구매,1
인화지(5인치) 등 85품목,1
카트리지 필터 248개 제조,1
에폭시 코팅 키트 등 20종 구매,1
23-해병-군악물자(악기) 구매,1
22-덕-카드 프린터기 등 8품목 구매,1
추석특식 호두과자 구매,1
조각케익 제조,1
부대찌개용모듬햄,1
포구덮개 등 2종 구매,1
’23년 전운대대 병사식당(웰빙센터) 기타식자재 구매,1
상용 5G기반 공군 작전지원차량 양자암호체계,1
병영도서관 관리체계 부속품(바코드 등) 구매 설치,1
국군복지단 소개영상 제작,1
22-해병-00생활관 자동제어 제조,1
K77지휘차 단열모포 등 10종 구매,1
K77지휘차 베어링 등 2종 구매,1
K77지휘차 볼트 등 16종 구매,1
K77지휘차 스프링 등 6종 구매,1
K77지휘차 오링 등 9종 구매,1
K77지휘차 유리 등 2종 구매,1
23-01-017 오실로스코프 등 2품목 구매,1
23년 간부식당 식자재 구매,1
K9자주포 링 지지용 등 14종 구매,1
23년 생도증식(떡 만두 등 225종) 구매,1
후식(짜먹는발효유),1
23년 부대조달 후식(워터젤리 등 5종) 구매,1
23년 4~6월 부대계약 식자재 납품(김치),1
23년 기호식품 구매 납품(백령도),1
23-9차 군사경찰 피복(행사용 전투화 등 3종) 제조,1
전역차륜차량 구매,1
추석특식 빵세트 구매,1
(기동) 5톤차량 판 등 6종 구매,1
기도 인두용 등 4항목 구매(의무),1
후식(과일바),1
부품제작자재 너트 적용관 등 14종 구매,1
17년 해군수첩 외피(6공) 제조,1
22년 학교교실 장비도입(교탁용 책상 제조 설치),1
방역복 구매,1
미생물 검사셋 구매,1
차륜형대공포 관급자재(호이스트크레인) 제조설치,1
쉘타  비전개식(2½사격지휘차용_V-251K),1
의약품(울트라셋 등 17종) 구매,1
부품제작자재 호스(667-16) 등 2종 구매,1
부품제작자재 RF부조립체 부품키트 1종 구매,1
22-해-00아파트 싱크대 제조설치,1
10월 부대조달 식자재 납품(면류-쫄면),1
1337 제보 접수 시스탬 개선 구매사업(리스물건),1
Acecide checker 등 228종 구매,1
(21-특1) 관급자재(냉동기) 제조설치,1
전술교량-II Block-I 체계개발 사업,1
BTL 간부숙소 침대 및 매트리스 제조/설치,1
실전적 과학화훈련장 구축 관급자재(자동제어),1
00부대 개편 오버헤드크레인 제조 설치,1
CH-47헬기 회전경사판 정비,1
공사용 관급자재(조명기구) 제조,1
전원 공급장치 등 33종 구매(161 169),1
큐비클 등 8종 433점,1
2022 재투자 의무장비(심장세동제거기) 구매 계약,1
군위성통신체계-Ⅱ정비지원장비(공구류),1
22년 복지시설 식자재 구매 (연간단가계약),1
국군의 날 과자세트 구매,1
22년 부대이전 시설사업 자산취득 비품,1
(긴급)펌프 회전식 등 4종 구매,1
(육성) 검문소 경량화 물자 제조 납품 2차,1
22년 비상수원 식수(생수) 구매계약,1
무열회관 증개축 보수공사(조명기구),1
인쇄재료 65종 구매,1
22-4차 부대조달 식자재 납품(부식),1
22-해-폭발물 처리 공구키트 구매,1
플러그  파이프용 등 26항목 제조(궤도),1
안테나 제작용 부품 / 자재 제조 구매,1
발칸 나사 등 2종 구매,1
FFG-l ECS(기관제어장치) 유지보수 정비,1
인쇄재료(인새용지5종)구매,1
5비 누유감지 시스템 제조설치,1
(226310-C) 전자칠판 등 제조 설치,1
(기동) 5톤차량 리드선 구매,1
23년 홍보용 달력 제작,1
플라스틱 스틸 퍼티A 등 195종 구매(189),1
22년 의무장비(두부 진찰등) 구매,1
노후 전자감지기 보강 사업,1
11월 부대계약 (어육가공품류),1
11월 부대계약 (장류) - 간장,1
22-4차 의무비품(에어매트리스 등 5품목) 구매,1
[22-11(13)] 실전훈련장 구축(통합배선) 제조설치,1
접속장치 입출력용 등 13종(2-2),1
(정비) 열수축튜브등34종 구매,1
22-공-작전지원실 관급자재(통합배선) 제조설치,1
(226414-C) 항공장구(잠수물자류) 구매,1
국방망 네트워크접근제어체계 교체사업(리스물건),1
공정사단 본부 및 A여단 개편사업(금속제패널),1
(227420-E) 광전송장비(MSPP) 제조납품,1
연병장 개선공사 태양광 가로등 제조설치,1
22-공-전자감응식 헤드셋 추가 구매(229179-F),1
23년 의무장비(자동혈구계산기 중형) 구매,1
(긴급)밸브 솔레노이드용 등 3종 구매,1
(긴급)오-링 등 76종구매,1
항공기용 실링 컴파운드 3종,1
박판 금속제 등 64종(2-2),1
장전기조립체 탄약용 1종,1
음파 수심 측정기등 3종,1
23-F-근속 30주년 기념휘장 제조(239009-F),1
(긴급) 스위치 조립체 등 2종,1
(226383-B) 군기 7종 제조,1
(226068-G) 22년 3군단 회의실 전시체계 구축사업,1
DDH-II 에어컨 동력케이블 및 차단기 교체 정비,1
팁  절단기비트용(인서트) 등 85종 구매,1
퓨즈 68EA,1
통신용 송수신기 등 4종 구매,1
어린이집 교구 및 비품 구매,1
10월 부대조달 식자재 납품(빵류),1
브라켓트  조립체  좌석용 등 4항목 구매(일장),1
모듈  정류기용 10EA,1
22년 의무장비(비뇨기능측정기) 구매,1
22-연병장 개선공사 인조잔디 구매설치,1
해군 군사경찰 행사복 등 4종 구매,1
(226385-D)음향장비세트 구매설치,1
(226437-F)작전대기시설 컨테이너(8공구) 제조설치,1
22-16차 정비용 장비 부품 구매,1
런닝머신 등 9종 구매,1
대형수송함 1번함 성능개량 체계개발,1
함정 비행갑판 안전망 개조 외주정비,1
성탄절 커피 구매,1
안전보호용품(방독마스크 등 4종) 구매,1
(22F199-I)네트워크위협분석시스템구매사업금융리스,1
무전기세트집적회로등43종구매,1
23-욕지도 운용대 급식 구매,1
전산운영용품(빔프로젝트 램프)구매,1
(정비) NBR코팅장갑등14종 구매,1
(정비) 지퍼백밀봉형등146종 구매,1
23-Y-액화석유가스(LPG) 구매,1
PP컬러 정부화일 등 451품목,1
의무장비 수술등 입식 등 4종 구매,1
(226339-F)UPS 배터리 교체사업,1
22년 10~12월 부대계약 식자재 납품(2차),1
22년 의무장비(초음파진단기 고급형) 구매,1
특수피복(방폭보호의) 구매,1
피자돈가스,1
나사 기계용 등 214항목 제조(생산능력 특무),1
(226063-G) 22년 지통실 전시체계 구축사업(리스물건),1
(226064-G)22년 도서관자동화체계 교체사업(리스물건),1
컴뱃셔츠 등 2종 구매,1
DIDC 1센터 예비상면 전력화공사 관급자재(면진마루),1
22년 의무장비(자동흉부압박기) 구매,1
(긴급) 전극  용접용 등 9종,1
소방기구 구매,1
22-해-효소면역측정기 중형 구매,1
22-11-367 흑백 프린터 토너 등 9품목,1
과학수사대 디지털 증거수집 장비도입 사업,1
세제  세탁용 1항목 구매(물자),1
23년 어뢰음향대항체계 부품(구매),1
(긴급) 전지식 전원공급기 등 17종,1
13단 이동서류함 등 355품목 구매,1
(226058-G)22년 수사정보시스템 서버 교체(리스물건),1
22-국-500KW 발전기 제조설치,1
함정용 해양방사능 측정장비,1
(긴급)기판  등 7종,1
K10탄약운반장갑차 후방카메라 장착,1
위장망체계 지지대세트류(소형전술차량),1
30발탄창파우치 1 148EA 구매,1
제어장치 전압조정기용 등 1항목 제조(일장),1
문서회의체계 교체사업,1
예비군훈련대 LED 전광판 제조 설치(22-142),1
대테러용 작전화 51EA 구매,1
(긴급) 플렉시블 등 24종,1
22-284 285 TA-50 신축건물 정비 및 전자 비품 구매,1
공정사단 본부 및 A여단 개편사업(금속제창),1
복합감응기뢰소해장비 탐색개발,1
OO부대 온습도  차압모니터 설치납품,1
(일장) 장갑전투도자 개스킷등 14종구매,1
23-목 배추김치 등 11종 구매,1
소해헬기 체계개발사업,1
(226053-G) 22년 주전산기 교체사업(리스물건),1
궤도조립기  K-9자주포용 제조 설치,1
탄약고 보안 차단막 제조,1
프린트 토너(재생),1
22-공-전력계 등 21종 구매,1
23사단 57여단 병영생활관 개수 관급자재(자동제어),1
(긴급)밸브 제어식 압력 및 온도용 등 9종 구매,1
22-해병-간이탄약보관함 등 9종 구매,1
잠수함(SS-I) 무장적재장치 와이어 교체정비,1
UPS 배터리 구매 및 교체,1
22-5차 의무비품(신장체중계 등 18종) 구매,1
22-덕-03 모병홍보물품 구매,1
복지기금(자산성비품) 트레드밀 구매,1
(정비) 반면형호흡보호구등21종 구매,1
잠수함(SS-I) 충전용 발전기 전압조절단 PCB 정비,1
깐메추리알 등 8종 구매,1
슬라이스햄 등 8종 구매,1
멸균딸기우유 등 8종 구매,1
육포 등 7종 구매,1
22-덕-이동식 자동영상 속도 측정기 구매,1
2016년 의무장비(기초레력진단시스템) 구매,1
회전익기 다중 데이터 실시간 전송체계 장착사업,1
23-1차 부대계약 식자재 납품(부식),1
22-해병-출입통제체계 교체 사업(리스물건)(228129-F),1
2022 후반기 치과장비운영소모품 20품목 구매계약,1
접이식 바리케이트 3종 제조,1
22-7차 정보통신운영용품 구매,1
(긴급) 브레이크 슈즈 셋트 1종,1
2016년 의무장비(원심분리기 대형) 구매,1
대인지뢰 KM16목상자 등 3개 품목 제조,1
[울산광역시]소음방지용 전자감응 헤드셋,1
(226360-D)00부대 관찰통제관 부족 장비 구매,1
K1전차 스프링조립체 등 9종 구매,1
(긴급)가열기 온수용 전기식 등 8종,1
교전장비 수리부속 구매(23-1차),1
00지역 자동제어 시스템 구매설치,1
공기청정기 필터 등 351품목 구매,1
(긴급) 스위치 압력식 등 5종 구매,1
22-해-전동파렛트 트럭 등 15종 구매,1
23년 1~3월 부대계약(빵류),1
스텐차단봉 등 7종,1
(화공) 그리스 등 40품목 구매,1
(화공) 주물사 5호 등 2종구매,1
헤드라이트 측정기 등 9품목 구매,1
22-10차 더 좋은 병영식당 조리기구 및 식기류 구매,1
22년 10월 부대급식(일반품목),1
