입찰명,발주기관코드,발주기관,카테고리
카프링 등 17종 구매,SDQ,해군제2수리창,미분류
"패킹,피스톤용 등 17종 구매",SDQ,해군제2수리창,미분류
구갑망(치킨넷) 구매,LNT,제28보병사단,미분류
22년 00지역 조경관리용역,LDA,지상작전사령부,미분류
"22-34차 계약(33경호대, 흑색 방탄헬멧, 구매)",LCK,수도방위사령부,2종
"검문소 봉쇄장비(자바라, 바리게이트) 구매(22-076)",LCK,수도방위사령부,미분류
22-평 00정 발전기(50kw) 정비,SCQ,제9911부대,미분류
도어클로저 등 5종 구매,SCI,제9121부대,미분류
"베어링, 볼형, 환상형 등 12종 구매",SCI,제9121부대,9종
해충퇴치기 구매,SCR,해군제3함대사령부,미분류
공기청정기 필터 4종 구매,SCR,해군제3함대사령부,9종
22년 전관용 600W 앰프 구매,LPM,제9보병사단사령부,미분류
22년 의무근무대 부대구매 14차,LGR,제1288부대,미분류
00부대 예비전력 치장창고 물자구매,LCZ,동원전력사령부,미분류
아이스조끼 등 8종 구매,SCR,해군제3함대사령부,미분류
(긴급) 4인용 쇼파 등 8종,SCF,해군군수사령부,미분류
22-해 IoT 기술 활용 통신시설(맨홀) 관리시스템 구축,UMM,국군재정관리단,4종
22년 오리콘 부품(방아쇠조립체 등),EHF,미래전력사업전력운영계약팀,9종
산불 진화 개인보호물자 구매,LHP,제22보병사단,미분류
축 조립체류,EBB,지상공통전력운영계약팀,미분류
항-22-023 자동면역분석기 시약 등 100종,HCL,공군사관학교,미분류
22-1차 레벨 D 방호복 제조/구매,LPG,제5보병사단,미분류
(22-077) 간부숙소 에어컨 구매,HDN,공군제18전투비행단,미분류
22년 2-5차 의무비품 구매,MDD,국군수도병원,미분류
한미영상정보공유기반체계 노후교체사업(리스물건),UMM,국군재정관리단,10종
(226246-F)자동세척기 제조설치,UMM,국군재정관리단,미분류
해군잠수훈련장 리모델링 관급자재(관류형증기보일러),UMM,국군재정관리단,미분류
(226234-E) 군악기(피콜로 등 45종) 구매,UMM,국군재정관리단,2종
22-공-소음측정 및 분석시스템 구매(229124-F),UMM,국군재정관리단,미분류
(227218-C)특수수술재료(수술재료4) 구매,UMM,국군재정관리단,미분류
22-국-동계 육군 행사복 코트 등 2종 제조,UMM,국군재정관리단,미분류
22년 2-5차 의무비품 구매,MDD,국군수도병원,미분류
(육성) 예비군부대 방탄방패 제조 납품,LQG,육군 52보병사단,미분류
'22년 정비피복 안전물자(안전화 등 4종) 구매,LKP,5군수지원사령부,미분류
22-2차 식자재 다수품목 단가계약,LHP,제22보병사단,미분류
신궁 창정비용 상용장비 및 일반공구,ESA,유도무기총괄계약팀,9종
케이블조립체(통신장비용),EHF,미래전력사업전력운영계약팀,미분류
자주포 운영용 수리부속류,EBB,지상공통전력운영계약팀,9종
(21-본1) 관급자재(신발장) 제조설치,LMR,제5군단사령부,미분류
(21-본1) 관급자재(전광판) 제조설치,LMR,제5군단사령부,미분류
복사용지(A4) 300박스 구매,SCK,해군교육사령부,미분류
인-이-1 병영도서관 희망도서 구매,LHM,제15보병사단,10종
대대급 안전보호세트 물품 구매,LKH,제6128부대,미분류
(긴급)콘솔의자 레자수선 등 14종,SCF,해군군수사령부,2종
22-2차 정보화예산 집행,LHG,제1862부대,미분류
대대급 안전물자세트 구매,LHG,제1862부대,미분류
외줄오르기 제작설치,SFD,제9227부대,미분류
22-06-192 메인스피커 등 3품목,HCM,공군교육사령부,미분류
귀마개 등 42종,SCR,해군제3함대사령부,미분류
프러스펜 등 277종,SCR,해군제3함대사령부,미분류
"변압기,전류용 등 9종",SCR,해군제3함대사령부,미분류
안전모 등 9품목 구매,SFN,연평부대,미분류
영상통화장치 등 17품목 구매설치,SFD,제9227부대,10종
제습기 구매,SFN,연평부대,미분류
(긴급) 메인스타팅밸브 1종 구매,SCF,해군군수사령부,4종
'22년 전반기 임용 예비전력관리자 근무복류 제조,LCG,육군본부,미분류
수레 수동식 등 4항목 구매(일반물자),LCF,육군군수사령부,10종
TICN 전원공급기 부품(구매),EHF,미래전력사업전력운영계약팀,9종
"격발장치,포용 등 4종",EBB,지상공통전력운영계약팀,미분류
끈류,EBB,지상공통전력운영계약팀,미분류
통신전자장비 앰프 설치납품,LMB,제8278부대,7종
2022 KM9제독차셋트수리부속,EBB,지상공통전력운영계약팀,9종
호스류,EBB,지상공통전력운영계약팀,미분류
공조기필터 교체(함평병원),MDG,국군의무사령부,9종
수리부속 21종 구매,UAC,국방출판지원단,9종
시설재료(검전기 등 85종) 구매,MCX,자운대근무지원연대,4종
22-공-자동산개기 구매(229101-D),UMM,국군재정관리단,미분류
22-공-세척재료(종이타올) 구매(229064-D),UMM,국군재정관리단,미분류
(226178-E) 특정지역 대테러복류 제조납품,UMM,국군재정관리단,미분류
(226117-B) 위생용 침대매드 등 3품목 구매,UMM,국군재정관리단,미분류
22-공-자동차정비 공구세트 구매,UMM,국군재정관리단,9종
(226090-F)화력장비(복합레일K-1A용)구매설치제안사업,UMM,국군재정관리단,7종
22년 제헌절 경축특식 조각케익,LGP,제1군수지원사령부,1종
22년 제헌절 경축특식 음료 구매,LGP,제1군수지원사령부,미분류
브래킷 및 판류(사전의향서),EBB,지상공통전력운영계약팀,미분류
가스켓류(함정),EBB,지상공통전력운영계약팀,7종
'22년 화상회의장비 물품 구매,LQH,제3697부대,미분류
아지란 등 10종 구매,SCP,제8385부대,미분류
파워 브로워 2대 구매,SCP,제8385부대,미분류
22년 전반기 국가기술자격검정 실기시험 재료비 구매,LNG,육군 제1군단,미분류
22-2차 전산운영용품 구매,LHK,제2군단,2종
00부대 토너 및 전산재료 구매,DSS,국군제1068부대,2종
와이드모니터 구매,LNT,제28보병사단,2종
"(긴급)기어 작동기,회전형 등 2종 구매",SCF,해군군수사령부,미분류
잠수함 잠망경 헤드윈도우 정비,SCF,해군군수사령부,미분류
잠수함(SS-I) 디젤 및 축전지 감시장치 정비,SCF,해군군수사령부,미분류
이전사업 관급자재(기계-보일러),LGP,제1군수지원사령부,미분류
식용유 구매,LBB,육군제7789부대,미분류
22년 예비군도시락 제조납품(2권역),LPF,제51보병사단,미분류
항만경비정 자이로 교체,EBB,지상공통전력운영계약팀,미분류
유압유 플러싱 장비류,EBB,지상공통전력운영계약팀,미분류
밴드쏘 등 50품목 구매,SFG,제9181부대,미분류
군용 트레일러,EBB,지상공통전력운영계약팀,7종
안티포그티슈 등 171종 구매,SCU,해군 기동함대사령부,미분류
공구세트 등 76종 구메,SCU,해군 기동함대사령부,9종
(22-043) 섬광등 램프 등 6종 구매,HDN,공군제18전투비행단,미분류
"육성지원사업 보건용, 방진 마스크 제조/납품",LNS,제55보병사단,미분류
22-국-감정장비(디지털현미경) 구매,UMM,국군재정관리단,미분류
(226201-C) 화재진압장비 구매,UMM,국군재정관리단,미분류
(226238-F) 빔프로젝터 램프 및 프린터 토너 구매,UMM,국군재정관리단,2종
22-해-00시설사업 GHP 제조,UMM,국군재정관리단,4종
(227172-C)소형 잠수자 추진기 구매,UMM,국군재정관리단,미분류
(226180-C)빔프로젝터 도입사업 구매(리스물건),UMM,국군재정관리단,미분류
22년 병영도서관 도서 구매,MDG,국군의무사령부,10종
22-2차 식재료 구매(3개월 분),LNR,수도기계화보병사단,미분류
GOP대대 화면전시체계 구축사업(리스물건),LHP,제22보병사단,미분류
22년 대대급 안전보호세트 구매,LPK,제8기동사단,미분류
산불진화 개인보호물자 구매,LPK,제8기동사단,미분류
22-06-173 합성데크 등 4품목,HCM,공군교육사령부,미분류
전산운영용품 구매,LKT,제1989부대,2종
`22년 대대급 안전보호세트 구매,LHR,육군 제37보병사단,미분류
간부숙소 보일러 교체 설치납품,LGC,육군학생군사학교,미분류
22-2차 전산운영용품 구매,LNG,육군 제1군단,2종
공구키트(항공기용) 구매(22-135),HCR,공군제15특수임무비행단,9종
케이블 등 13품목 구매(도서지역),SFH,제9196부대,4종
대대급 안전보호세트 구매,LNG,육군 제1군단,미분류
컬러잉크 등 88종 구매,SCF,해군군수사령부,미분류
(긴급)3D 프린터 울템 재료 카트리지,SCF,해군군수사령부,2종
케이블 타이 등 226종 구매,SCF,해군군수사령부,4종
"게이지, 압력측정용, 문자판식 등 6종 구매",SCF,해군군수사령부,미분류
전원공급기 등 3종 구매,SCF,해군군수사령부,미분류
무인항공기(UAV) 전지조립체 97EA 구매,SCF,해군군수사령부,미분류
"갑판피복, 경량급, 미끄럼방지용 구매",SCF,해군군수사령부,2종
"시일 조립체, 굴대용, 용수철부하식 등 5종 구매",SCF,해군군수사령부,미분류
'22년 냉/난방기 설치납품,MDS,제3707부대,미분류
경쟁계약 품목(미니떡 스테이크 등 50개품목)구매,LFC,육군훈련소,미분류
155밀리 백색(7호) 추진장약 점화제 보호캡 구매,LDG,육군 탄약지원사령부,미분류
안테나조립체(AS-992K)및부품,EHF,미래전력사업전력운영계약팀,9종
PRC-999K부품(구매),EHF,미래전력사업전력운영계약팀,9종
일반 공구류(230mm급 다련장 2차 양산),ELA,화력총괄계약팀,9종
활주로 등화관제 유지보수 자재 구매,HDK,공군제11전투비행단,4종
타이어체인,EBB,지상공통전력운영계약팀,9종
'22년 1분기 전산운영용품 구매,LKG,육군제53보병사단,2종
보일러 약품 구매,MCS,국방부계룡대근무지원단,미분류
22년 2/4분기 전산운영용품 구매,LQG,육군 52보병사단,2종
호스류,EBB,지상공통전력운영계약팀,미분류
"스위치, 압력식",EBB,지상공통전력운영계약팀,미분류
22-해-앵카윈드라스 세트 6EA 제조 설치,UMM,국군재정관리단,미분류
'22년 공군 무기체계 사이버취약점 점검도구 구축,UMM,국군재정관리단,미분류
(226226-F)재난구조장비 구매,UMM,국군재정관리단,미분류
22-해-00시설사업 관급자재(통합배선반)제조설치,UMM,국군재정관리단,4종
22-해-00창 관급자재 수중펌프 제조,UMM,국군재정관리단,미분류
"플랜지, 파이프 용 등 4종 구매",HCC,해군제1수리창,4종
22년 의료의 질 향상 도서 구매,MDG,국군의무사령부,10종
신속항원진단키트(전문가용)구매(2차),LGP,제1군수지원사령부,미분류
'22년 대대급 안전보호세트 구매,LNQ,제17보병사단,미분류
탑승식 청소차(전동) 구매,LGP,제1군수지원사령부,미분류
(육성)지역예비군 야간투시경 제조/구매,LQH,제3697부대,미분류
로프발사총 수리부속 53품목 구매,SFM,제3170부대,9종
대테러 물자(3종) 구매,LCK,수도방위사령부,미분류
순항훈련 생도 교육지원 물품(삼각자 등 13종) 구매,SCL,해군사관학교,2종
00부대 인쇄재료 구매,DSS,국군제1068부대,2종
UDT 훈련화(120FW) 구매,SCH,해군작전사령부,미분류
00부대 치장창고 물자 구매(PP박스),LCZ,동원전력사령부,미분류
32동지단 치장창고 물자 구매 계약의뢰(2차)(파레트),LCZ,동원전력사령부,미분류
축구공 등 34품목 구매,SFD,제9227부대,미분류
"박스, 플라스틱(대) 등 2종 제조",SCF,해군군수사령부,미분류
"파이프 조립체, 금속제등 15종 구매",SCF,해군군수사령부,4종
이동식 파렛 랩핑기 2SET 구매,SCF,해군군수사령부,미분류
"공구키트, 탄약 정비용 4EA 제조",SCF,해군군수사령부,미분류
"(긴급)밸브,나비형 등 3종 구매",SCF,해군군수사령부,4종
DDH-ll 음압격실 개조정비(2차),SCF,해군군수사령부,미분류
"테이프, 절연용, 전기용 등 2종 구매",SCF,해군군수사령부,미분류
"전지,재충전불가식 망간전지 등 2항목 구매(일반물자)",LCF,육군군수사령부,2종
"등, 마루용 등 2종 구매(119)",HCC,해군제1수리창,미분류
"양극, 부식방지용 등 4종 구매(118)",HCC,해군제1수리창,미분류
"패널, 모니터 구매(111)",HCC,해군제1수리창,2종
"소총전술라이트 등 1항목 구매(대테러,총포)",LCF,육군군수사령부,7종
라즈베리 듀얼 팬 등 9종 구매,HDI,공군83정보통신정비창,미분류
'22년 LAN 교체사업(리스물건),UMM,국군재정관리단,미분류
22-11차 의무물자 구매,LGM,제11기동사단,8종
나사류(궤도용추가),EBB,지상공통전력운영계약팀,9종
"(22-130) 플러그인 장비, 전기-전자 시험장비용 1점",HCQ,공군제5공중기동비행단,7종
스프링류,EBB,지상공통전력운영계약팀,미분류
22-공-트랙터 제조,UMM,국군재정관리단,미분류
(226220-F)발광분광 분석기 구매,UMM,국군재정관리단,미분류
22-해-소형화물승강기 4EA 제조설치,UMM,국군재정관리단,미분류
22-국-과학화 출입통제체계 제조 설치(2210033-F),UMM,국군재정관리단,미분류
의료기기(원심분리기) 등 5품목 구매,SFC,제9691부대,미분류
의료기기(소형 소독기) 구매,SFC,제9691부대,미분류
의약품 스틸녹스 등 64품목 구매,SFC,제9691부대,8종
소음기 등 14종,SCN,제7001부대,미분류
대대급 안전보호세트 구매,LHK,제2군단,미분류
[22-C29]2분기 ATCIS 운용용품 외 구매계약,LMK,제6보병사단,미분류
세탁조 클리너 등 24종,SCF,해군군수사령부,미분류
스트레치필름 등 9종,SCF,해군군수사령부,미분류
콤비락 번호자물쇠 등 37종 구매,SCN,제7001부대,미분류
'22-2차 전산운영용품 구매,LIK,제2군수지원여단,2종
재난안전통신망 지령장치 구매(리스물건),DSS,국군제1068부대,미분류
[22-C31]사이버지식정보방 소모품 구매,LMK,제6보병사단,미분류
전투부식(차돌 된장찌개 등 15품목) 구매,SEE,제9해병여단,미분류
화진포콘도 해수욕장 감시탑 구매,UAB,국군복지단,미분류
M2방향틀(등명구) 성능개선,EBB,지상공통전력운영계약팀,미분류
